epoch,loss
0,202722906.81522006
1,12754084.244149879
2,939095.1832790768
3,214870.23231066047
4,171928.4923431874
5,165597.5033885636
6,159165.0698912851
7,155452.6733210186
8,152655.46327228143
9,149773.2189557447
10,145688.27734441243
11,139084.66459615208
12,129781.99301736987
13,121128.1620297634
14,115083.48041367049
15,109863.2644915955
16,106118.51715234313
17,103256.1892699067
18,101054.63030339927
19,98089.7712543112
20,95933.43194908579
21,93976.94157614857
22,92111.44507238665
23,90470.4490961494
24,89452.96353265522
25,88462.56391232004
26,87387.67049267075
27,86549.30217786763
28,85956.50042361066
29,85472.69666606995
30,85052.52857888151
31,84674.05281578453
32,84325.44783649592
33,84002.4996086278
34,83686.06561297787
35,83344.92087061347
36,83088.46491610775
37,82861.60481257441
38,82655.57166446655
39,82467.26871873849
40,82293.60281679271
41,82131.96308809951
42,81980.22081216218
43,81836.65810120995
44,81699.83169022345
45,81568.64325876745
46,81442.41755836134
47,81320.49850244199
48,81202.03021526961
49,81086.10598748077
50,80971.89265819549
51,80858.73624571839
52,80746.23929321523
53,80634.29318898632
54,80522.83059451646
55,80411.44338831893
56,80299.5667083169
57,80187.2289500911
58,80075.24941696871
59,79964.85759675782
60,79857.6102964299
61,79755.22629434272
62,79659.14184353423
63,79570.0576726958
64,79487.65507530043
65,79410.51586751184
66,79337.36431140325
67,79269.19365605383
68,79206.42150996381
69,79147.43011958034
70,79089.82518706893
71,79030.36067255291
72,78964.35204970342
73,78886.12736780988
74,78792.55894027812
75,78688.9719266866
76,78588.66940239536
77,78502.72605557094
78,78433.78206806288
79,78378.83232534326
80,78332.846516706
81,78292.56760668597
82,78258.3410930126
83,78228.51751632422
84,78201.57266591875
85,78176.66051221969
86,78153.30293807125
87,78131.20437591393
88,78110.16871913921
89,78090.05933766109
90,78070.7790344939
91,78052.26066221441
92,78034.45663511197
93,78017.33022077775
94,78000.84903812275
95,77984.97411125894
96,77969.65633119614
97,77954.84236943549
98,77940.47980418013
99,77926.51764659626
100,77912.90719676508
101,77899.60594101495
102,77886.58171723953
103,77873.81502371174
104,77861.29905079771
105,77849.03757806121
106,77837.0409206465
107,77825.32087877237
108,77813.88689061267
109,77802.74487887173
110,77791.8960253865
111,77781.334638388
112,77771.05142020482
113,77761.03672410428
114,77751.27468577707
115,77741.74011157698
116,77732.404776743
117,77723.24390148617
118,77714.23717096438
119,77705.36638776048
120,77696.61478788983
121,77687.96970059327
122,77679.42523809633
123,77670.98181183399
124,77662.6437310559
125,77654.41821566068
126,77646.31469691123
127,77638.34171719206
128,77630.50328614541
129,77622.79823259526
130,77615.22164848732
131,77607.76553688548
132,77600.41826652555
133,77593.1640854215
134,77585.9842036071
135,77578.86098694325
136,77571.7852338852
137,77564.7621158731
138,77557.8095295107
139,77550.9489784935
140,77544.19583562482
141,77537.55485649212
142,77531.02156405816
143,77524.58615805276
144,77518.23679482714
145,77511.96146329699
146,77505.7491243998
147,77499.5906459554
148,77493.47928772437
149,77487.41036769327
150,77481.38054533162
151,77475.38755051821
152,77469.43060019314
153,77463.51090743576
154,77457.6314211521
155,77451.79560924161
156,77446.00600338799
157,77440.26352056465
158,77434.5679706231
159,77428.91930575011
160,77423.31880008461
