epoch,loss
0,37711379.67953251
1,2485374.170935312
2,308318.82109875366
3,177682.78571680258
4,168097.08214978623
5,161193.26830252341
6,156338.32751361016
7,152977.66896860945
8,149611.36985489452
9,145094.39730887345
10,139210.15240128216
11,133142.80880849107
12,128161.30703436854
13,125212.77518425423
14,122710.0050220764
15,119669.25020180749
16,115857.55311344078
17,112935.73865923595
18,110337.67799322325
19,108207.46869602069
20,106283.57610142649
21,104544.03153828914
22,103078.75877796639
23,101839.94567685774
24,100769.32964237726
25,99841.8036090339
26,99042.05618737254
27,98355.5917104592
28,97767.60498614445
29,97263.46988667792
30,96829.42831537324
31,96453.10113660646
32,96123.79355172857
33,95832.6348602363
34,95572.49324965109
35,95337.76207851725
36,95124.08113522278
37,94928.01310488344
38,94746.76110522581
39,94577.97782938795
40,94419.63152775349
41,94269.89825349451
42,94127.071624871
43,93989.51809952896
44,93855.69587608395
45,93724.22235989224
46,93593.9831858174
47,93464.30581121
48,93335.19307186366
49,93207.4707240255
50,93082.68654426611
51,92962.7975594329
52,92849.74040128762
53,92744.96625742539
54,92649.1482119215
55,92562.23518195424
56,92483.71579103573
57,92412.77903449525
58,92348.4336343943
59,92289.6631182141
60,92235.53015571105
61,92185.22604339228
62,92138.08568890543
63,92093.5738121581
64,92051.2574321799
65,92010.7887310118
66,91971.8936446468
67,91934.36258320506
68,91898.0384484704
69,91862.79998812615
70,91828.55713242973
71,91795.25616563394
72,91762.86831078643
73,91731.3645400744
74,91700.7033706601
75,91670.83863181756
76,91641.73093359351
77,91613.35073298417
78,91585.67527257615
79,91558.68201326436
80,91532.34796370572
81,91506.65739160501
82,91481.60625462774
83,91457.19788347397
84,91433.43746522437
85,91410.33204664827
86,91387.88969155037
87,91366.11546095021
88,91345.0102689172
89,91324.57185142918
90,91304.7942700357
91,91285.66864821875
92,91267.18525183338
93,91249.33417007793
94,91232.10569454667
95,91215.48855366826
96,91199.46659067975
97,91184.01858871031
98,91169.12038884374
99,91154.74575343466
100,91140.86682685284
101,91127.45446858404
102,91114.47776773653
103,91101.90323269903
104,91089.69446131062
105,91077.81301036726
106,91066.22110908049
107,91054.88692415992
108,91043.79223787592
109,91032.93860137567
110,91022.34498873471
111,91012.03654598142
112,91002.03225760056
113,90992.33817042173
114,90982.9473677617
115,90973.84360580324
116,90965.00639734426
117,90956.41546670807
118,90948.053112122
119,90939.90445663276
120,90931.95648215496
121,90924.19704194416
122,90916.61498256966
123,90909.20125311523
124,90901.94851091855
125,90894.84839883623
126,90887.89028326754
127,90881.06278927333
128,90874.35592521272
129,90867.7623457946
130,90861.27702133788
131,90854.8967725583
132,90848.62077843965
133,90842.45087596323
134,90836.39091483809
135,90830.4457988296
136,90824.62018471312
137,90818.91775078315
138,90813.34084082975
139,90807.89013137817
140,90802.56450987153
141,90797.36123621941
142,90792.27630693535
143,90787.30489496495
144,90782.44176070823
145,90777.68158473262
146,90773.01922225773
147,90768.44989872459
148,90763.96935805763
149,90759.57396096176
150,90755.26072413186
151,90751.02729390001
152,90746.87185618491
153,90742.79299619755
154,90738.78953207546
155,90734.86035008574
156,90731.00426436108
157,90727.21991677674
158,90723.50572531122
159,90719.85987871191
160,90716.28036485755
161,90712.76502299418
162,90709.31161207771
163,90705.91788287267
164,90702.58164798423
165,90699.30085220939
166,90696.07364157305
167,90692.89840994582
168,90689.77379088146
169,90686.69859819901
170,90683.67176858694
171,90680.6923448196
172,90677.75948667529
173,90674.87247086676
174,90672.03065705234
175,90669.23344618606
176,90666.48024231527
177,90663.77041169401
178,90661.10324429897
179,90658.47792368203
180,90655.89350823872
181,90653.34892483885
182,90650.84297306508
183,90648.37433603632
184,90645.94159445575
185,90643.54324067873
186,90641.17768891291
187,90638.84327991598
188,90636.53828156693
189,90634.26088821792
190,90632.00922186743
191,90629.78133727866
192,90627.5752318837
193,90625.38886002975
194,90623.22015019797
195,90621.06702393909
196,90618.92741678146
197,90616.79929997987
198,90614.68069960197
199,90612.56971285139
200,90610.46452264587
201,90608.36340887018
202,90606.26475375389
203,90604.16703912406
204,90602.06883351244
205,90599.9687675058
206,90597.86549678665
207,90595.75765427586
208,90593.64379598404
209,90591.52234942824
210,90589.39157734037
211,90587.2495695948
212,90585.09426755841
213,90582.92350339275
214,90580.73501360328
215,90578.52639149295
216,90576.29498752781
217,90574.03781696137
218,90571.75153774509
219,90569.43251220757
220,90567.07691722292
221,90564.68085667276
222,90562.24044737124
223,90559.7518687622
224,90557.2113736746
225,90554.61525897868
226,90551.95980140362
227,90549.24117574428
228,90546.45538172877
229,90543.59820334139
230,90540.66521029982
231,90537.65179419484
232,90534.55322121303
233,90531.3646833001
234,90528.08133746265
235,90524.69833160902
236,90521.21081791537
237,90517.61395098023
238,90513.90286681752
239,90510.07264918606
240,90506.11830231428
241,90502.03475925553
242,90497.81700751823
243,90493.46045648084
244,90488.9615912582
245,90484.31861964229
246,90479.53135704904
247,90474.59978576546
248,90469.52213510252
249,90464.29489945024
250,90458.91664441898
251,90453.39349612991
252,90447.74016016537
253,90441.97403698308
254,90436.10846757794
255,90430.14941845369
256,90424.09442604738
257,90417.93974768362
258,90411.70003271573
259,90405.41057084221
260,90399.09911379681
261,90392.7838554312
262,90386.49576424794
263,90380.26202410969
264,90374.07379323414
265,90367.88182890066
266,90361.66825642707
267,90355.52092937799
268,90349.50997073726
269,90343.62791887425
270,90337.75264256123
271,90331.67962297786
272,90325.4300198446
273,90319.35923886175
274,90313.78821861964
275,90308.58870003199
276,90303.1120372022
277,90297.56946931947
278,90292.7123539584
279,90288.33224421217
280,90284.23531401067
281,90280.25507878403
282,90276.1314968293
283,90271.76077345804
284,90267.00651724868
285,90262.14587879278
286,90256.70490237552
287,90251.16559939839
288,90245.90349656937
289,90240.13753770298
290,90235.63122529657
291,90230.62229240315
292,90223.9834755566
293,90217.88839020702
294,90211.96374233782
295,90206.51377509645
296,90202.03509669348
297,90198.34780193237
298,90195.40004780582
299,90192.96931661712
300,90190.88934045724
301,90189.06601156473
302,90187.44215330291
303,90185.97919423564
304,90184.64911830198
305,90183.43022764589
306,90182.30475158046
307,90181.25795945265
308,90180.27813464492
309,90179.35611515386
310,90178.48418223509
311,90177.65476270177
312,90176.85734892012
313,90176.06945183758
314,90175.23636109133
315,90174.22989834881
316,90173.3480527956
317,90172.61279668607
318,90171.94585539255
319,90171.31567106441
320,90170.71023791427
321,90170.12444437126
322,90169.55559011355
323,90169.00188869746
324,90168.4619645285
325,90167.9346728174
326,90167.41902099244
327,90166.91411716971
328,90166.41912904187
329,90165.93325626457
330,90165.45571560618
331,90164.98573409481
332,90164.52254862404
333,90164.06541398715
334,90163.61361251488
335,90163.16643983283
336,90162.72316939368
337,90162.28303905476
338,90161.845269472
339,90161.40908904534
340,90160.97375160082
341,90160.53854783854
342,90160.10281366367
343,90159.66593687258
344,90159.22736155524
345,90158.78658822969
346,90158.34316923568
347,90157.89669978495
348,90157.4468086323
349,90156.99315241592
350,90156.53541544243
351,90156.07331238924
352,90155.60659207263
353,90155.13504214125
354,90154.6584950898
355,90154.17683677467
356,90153.69001622392
357,90153.19805648198
358,90152.70106428984
359,90152.19923773456
360,90151.69287879516
361,90151.18240854678
362,90150.66835679725
363,90150.15136509613
364,90149.63219211063
365,90149.11171529806
366,90148.59090967393
367,90148.07081275433
368,90147.55250020255
369,90147.03705310906
370,90146.52552280414
371,90146.01889966297
372,90145.5180847011
373,90145.02386513325
374,90144.53689817035
375,90144.0577044575
376,90143.58666917274
377,90143.12404023712
378,90142.66993002257
379,90142.2243238276
380,90141.78708720158
381,90141.35797232979
382,90140.93662563468
383,90140.52259814725
384,90140.11535286681
385,90139.71427677872
386,90139.31870629276
387,90138.92796415219
388,90138.5414110053
389,90138.15851346002
390,90137.77892110459
391,90137.40253652372
392,90137.02955205298
393,90136.6604151761
394,90136.29567973295
395,90135.93577707099
396,90135.58118905195
397,90135.23345868138
398,90134.89456636776
399,90134.56506721418
400,90134.24455585866
401,90133.93247930128
402,90133.62831386487
403,90133.331554719
404,90133.04170751103
405,90132.7582950106
406,90132.48086656565
407,90132.20900554243
408,90131.94233436407
409,90131.68051209315
410,90131.42321628824
411,90131.17018002195
412,90130.92121361928
413,90130.67609078268
414,90130.43461329007
415,90130.19662071405
416,90129.96196328341
417,90129.73049680992
418,90129.50208683965
419,90129.2766191158
420,90129.05398417912
421,90128.83406170303
422,90128.61672527099
423,90128.40184165258
424,90128.18926986135
425,90127.97887209158
426,90127.77051553375
427,90127.56406838258
428,90127.35940480046
429,90127.15634619749
430,90126.9546837867
431,90126.7542037983
432,90126.55470977598
433,90126.35600992246
434,90126.15788789994
435,90125.9601157172
436,90125.76246392135
437,90125.56470348575
438,90125.36660505988
439,90125.1679342602
440,90124.96846581697
441,90124.76801958847
442,90124.56641083374
443,90124.36344475888
444,90124.15895032944
445,90123.9527874189
446,90123.74483702736
447,90123.53499328103
448,90123.32317464202
449,90123.10935579163
450,90122.89356723342
451,90122.67582370974
452,90122.45611312284
453,90122.23464188908
454,90122.0117433588
455,90121.78765252036
456,90121.56265245506
457,90121.3371162888
458,90121.11147300553
459,90120.88618205016
460,90120.66171239027
461,90120.43850868374
462,90120.21698178152
463,90119.99758116245
464,90119.78077314647
465,90119.56690112635
466,90119.35618982412
467,90119.148782895
468,90118.9447555943
469,90118.74420003137
470,90118.54731706838
471,90118.35428901178
472,90118.16516223829
473,90117.97989914996
474,90117.79843488296
475,90117.62069173335
476,90117.44657780447
477,90117.27598248127
478,90117.10876608799
479,90116.94472890305
480,90116.7835207693
481,90116.62440697826
482,90116.46582885199
483,90116.3053300651
484,90116.14166482998
485,90115.97696126306
486,90115.81329473491
487,90115.6502749769
488,90115.48672095506
489,90115.32190254623
490,90115.15504153773
491,90114.98496896905
492,90114.81016867948
493,90114.62868670736
494,90114.43806617014
495,90114.23569510384
496,90114.01941749506
497,90113.78701964939
498,90113.53411716667
499,90113.25329908667
500,90112.9387672694
501,90112.59075800059
502,90112.20884069285
503,90111.78701813049
504,90111.31569412412
505,90110.78277506575
506,90110.17264369252
507,90109.46488385304
508,90108.63572991555
509,90107.66140797123
510,90106.51119782256
511,90105.12525701882
512,90103.39418889457
513,90101.17850928869
514,90098.37518292123
515,90094.90652746914
516,90090.65709132058
517,90085.47630016156
518,90079.16367720431
519,90071.43538578232
520,90061.91471226598
521,90050.13410399535
522,90035.56479683086
523,90017.70534665922
524,89996.10393186896
525,89970.16725899915
526,89938.88273194472
527,89901.78269389377
528,89860.77233056014
529,89818.79114651679
530,89777.93423484388
531,89739.46353432637
532,89703.74415341535
533,89668.7205683027
534,89634.00986796117
535,89603.53424733946
536,89573.42571874768
537,89540.56072053555
538,89508.16486552682
539,89481.31680698533
540,89461.35987557836
541,89447.26102976067
542,89437.38048456154
543,89430.0980694729
544,89424.1338099109
545,89417.67276615884
546,89409.73772374446
547,89401.82042295401
548,89396.56199182809
549,89392.69111954236
550,89386.1223832463
551,89377.44355512034
552,89371.34118373146
553,89367.29159498772
554,89363.75479489629
555,89361.86400744664
556,89360.48805863342
557,89359.24982845741
558,89357.53016450352
559,89353.97760234433
560,89350.20514988535
561,89345.77471962213
562,89343.19366276533
563,89337.94730455884
564,89324.85553581596
565,89318.46747039244
566,89315.07011369913
567,89310.88511245081
568,89304.6396882207
569,89299.869477847
570,89295.92146273979
571,89291.97256156252
572,89288.45852336538
573,89283.27570170493
574,89272.75326182181
575,89256.6396839006
576,89248.28738364707
577,89243.87907536575
578,89240.44351002244
579,89237.73892662667
580,89235.5052417914
581,89231.98372551502
582,89223.56979915166
583,89216.35517868736
584,89211.96050588216
585,89207.46799131953
586,89204.93748946537
587,89202.71686376452
588,89199.76787955563
589,89197.27172595862
590,89195.56356045809
591,89194.18236797901
592,89192.79277110219
593,89190.39053949446
594,89183.9063207717
595,89177.60649941693
596,89172.29708642207
597,89168.88036495945
598,89166.9394307122
599,89165.47141130883
