epoch,loss
0,109109385.72468053
1,6924497.215671163
2,580051.2563537327
3,193638.14210551055
4,170350.601622794
5,164040.16731825148
6,158118.7299372877
7,154646.19122745295
8,151874.07007795374
9,149013.04882747924
10,145134.13295363297
11,139422.95710094128
12,131999.79193657648
13,124980.66843398754
14,119838.85850631699
15,114118.92613173478
16,109209.48729569807
17,104716.92427921263
18,101421.51395910325
19,99432.70386481856
20,97849.30163281002
21,96580.4823047772
22,95552.02172855118
23,94670.58072647592
24,93869.45861141892
25,93138.05361411888
26,92487.507887632
27,91902.10593264182
28,91362.80624325914
29,90861.61410012699
30,90397.01201765094
31,89969.42813075248
32,89579.21587511606
33,89226.07939971791
34,88908.66780319907
35,88624.26110497622
36,88369.03187571165
37,88138.61994704344
38,87928.43059385224
39,87733.63670570494
40,87548.88595699721
41,87368.59299762447
42,87188.75655223627
43,87009.31458584526
44,86833.4720763491
45,86663.83668296106
46,86500.84117618417
47,86343.70932160417
48,86190.57561996886
49,86039.99883245384
50,85892.54857718483
51,85749.51380883684
52,85609.75551590988
53,85472.38516971063
54,85341.52656979514
55,85219.61593588855
56,85105.2277454194
57,84996.27619355083
58,84890.5716626414
59,84785.86509747418
60,84682.495553592
61,84583.34156569862
62,84489.85786377962
63,84401.94529213248
64,84318.88060526224
65,84239.75298553931
66,84164.03965656132
67,84091.67606010404
68,84022.30522967233
69,83955.56629669272
70,83891.73424380245
71,83831.32164919404
72,83774.27599916524
73,83719.95897390429
74,83667.81259369173
75,83617.79365104965
76,83569.22521685813
77,83522.66306088028
78,83478.59378806908
79,83436.63892634392
80,83396.41986542367
81,83357.78069474504
82,83320.67697858422
83,83285.07626955249
84,83250.77947492088
85,83217.43742795866
86,83184.86821094743
87,83153.08377911529
88,83122.0888851736
89,83091.93184476533
90,83062.76395909325
91,83034.6429872935
92,83007.40397475159
93,82980.92876538077
94,82955.07047699696
95,82929.44540290076
96,82903.87589393361
97,82878.58537494505
98,82853.82067819743
99,82829.69328652146
100,82806.14195580837
101,82782.95646670749
102,82759.94537471504
103,82737.00320802662
104,82713.981882737
105,82690.73201988032
106,82667.05701158148
107,82642.27245048399
108,82615.4895424765
109,82586.68587057159
110,82556.1034804987
111,82524.2033903336
112,82491.1181341411
113,82457.9796049723
114,82425.61213126597
115,82394.19758267752
116,82363.88396651176
117,82334.91516989449
118,82307.60363438894
119,82282.16224234723
120,82258.63745865687
121,82236.90912020195
122,82216.66864837705
123,82197.58330997708
124,82179.50684505339
125,82162.08045764685
126,82145.19544559282
127,82128.81051837713
128,82112.69555289032
129,82096.80878008169
130,82081.01024974682
131,82065.22856195096
132,82048.56139859579
133,82028.82242707566
134,82005.95769161358
135,81981.76148107488
136,81958.43949135095
137,81936.62902905248
138,81916.15304702074
139,81896.89374948948
140,81878.76358152206
141,81861.61442330635
142,81845.11760173348
143,81828.65137322267
144,81811.99237087152
145,81795.5662669527
146,81778.8747104481
147,81760.77538065633
148,81739.88062858825
149,81714.43082400809
150,81682.17049200759
151,81640.50571217001
152,81587.20453852724
153,81521.26424684768
154,81442.85851139954
155,81355.16630382428
156,81268.60091716456
157,81191.70609563147
158,81127.06165655171
159,81075.79632990237
160,81036.16334145224
161,81004.63698519648
162,80977.22098285983
163,80947.89771512728
164,80910.02910356715
165,80873.17154546033
166,80846.94361462505
167,80827.35028444817
168,80810.64458522234
169,80795.29680525887
170,80780.81601175753
171,80766.22870780095
172,80749.02725011476
173,80726.12314979824
174,80702.61010596086
175,80684.63468346663
176,80670.96387230353
177,80659.54076245103
178,80649.49566986327
179,80640.26797646559
180,80631.38950197512
181,80622.6125477761
182,80613.77281005573
183,80604.78293195169
184,80595.65935657675
185,80586.40630212463
186,80577.19693927432
